2023-06-26 02:44:30 INFO  - Send GET request to get all posts.
2023-06-26 18:57:32 INFO  - Assessing User (id=5) data matches.
2023-06-26 18:57:32 INFO  - Sending GET request to get user with id=5 (/users/5).
2023-06-26 18:57:32 INFO  - Assessing Status code is 200.
2023-06-26 18:57:32 INFO  - Assessing user data matches with user data in the previous step.
2023-06-26 19:18:04 INFO  - Sending GET Request..
2023-06-26 19:18:05 INFO  - Sending GET Request..
2023-06-26 19:18:05 INFO  - Sending GET Request..
2023-06-26 19:18:05 INFO  - Sending POST request..
2023-06-26 19:18:05 INFO  - Sending GET Request..
2023-06-26 19:18:05 INFO  - Sending GET Request..
2023-06-26 20:51:58 INFO  - Sending GET Request..
2023-06-26 20:51:58 INFO  - Sending GET Request..
2023-06-26 20:51:58 INFO  - Sending GET Request..
2023-06-26 20:51:58 INFO  - Sending POST request..
2023-06-26 20:51:59 INFO  - Sending GET Request..
2023-06-26 20:51:59 INFO  - Sending GET Request..
2023-06-26 21:20:45 INFO  - Sending GET Request..
2023-06-26 21:20:45 INFO  - Sending GET Request..
2023-06-26 21:20:45 INFO  - Sending GET Request..
2023-06-26 21:20:45 INFO  - Sending POST request..
2023-06-26 21:20:45 INFO  - Sending GET Request..
2023-06-26 21:20:45 INFO  - Sending GET Request..
2023-06-26 22:13:44 INFO  - Sending GET Request..
2023-06-26 22:13:44 INFO  - Sending GET Request..
2023-06-26 22:13:44 INFO  - Sending GET Request..
2023-06-26 22:13:44 INFO  - Sending POST request..
2023-06-26 22:13:45 INFO  - Sending GET Request..
2023-06-26 22:13:45 INFO  - Sending GET Request..
2023-06-26 22:15:49 INFO  - Sending GET Request..
2023-06-26 22:15:50 INFO  - Sending GET Request..
2023-06-26 22:15:50 INFO  - Sending GET Request..
2023-06-26 22:15:50 INFO  - Sending POST request..
2023-06-26 22:15:50 INFO  - Sending GET Request..
2023-06-26 22:15:50 INFO  - Sending GET Request..
2023-06-26 22:16:21 INFO  - Sending GET Request..
2023-06-26 22:16:21 INFO  - Sending GET Request..
2023-06-26 22:16:21 INFO  - Sending GET Request..
2023-06-26 22:16:21 INFO  - Sending POST request..
2023-06-26 22:16:22 INFO  - Sending GET Request..
2023-06-26 22:16:22 INFO  - Sending GET Request..
2023-06-26 22:16:38 INFO  - Sending GET Request..
2023-06-26 22:16:39 INFO  - Sending GET Request..
2023-06-26 22:16:39 INFO  - Sending GET Request..
2023-06-26 22:16:39 INFO  - Sending POST request..
2023-06-26 22:16:39 INFO  - Sending GET Request..
2023-06-26 22:16:39 INFO  - Sending GET Request..
2023-06-26 22:27:54 INFO  - Sending GET Request..
2023-06-26 22:27:54 INFO  - Sending GET Request..
2023-06-26 22:27:54 INFO  - Sending GET Request..
2023-06-26 22:27:55 INFO  - Sending POST request..
2023-06-26 22:27:55 INFO  - Sending GET Request..
2023-06-26 22:27:55 INFO  - Sending GET Request..
2023-06-26 22:42:55 INFO  - Sending GET Request..
2023-06-26 22:42:56 INFO  - Sending GET Request..
2023-06-26 22:42:56 INFO  - Sending GET Request..
2023-06-26 22:42:56 INFO  - Sending POST request..
2023-06-26 22:42:56 INFO  - Sending GET Request..
2023-06-26 22:42:56 INFO  - Sending GET Request..
2023-06-26 22:57:36 INFO  - Sending GET Request..
2023-06-26 22:57:36 INFO  - Checking whether the list in response body is json...
2023-06-26 22:57:37 INFO  - Sending GET Request..
2023-06-26 22:57:37 INFO  - Sending GET Request..
2023-06-26 22:57:37 INFO  - Sending POST request..
2023-06-26 22:57:37 INFO  - Sending GET Request..
2023-06-26 22:57:37 INFO  - Getting object from json file...
2023-06-26 22:57:37 INFO  - Checking whether the list in response body is json...
2023-06-26 22:57:37 INFO  - Sending GET Request..
2023-06-26 23:08:11 INFO  - Sending GET Request..
2023-06-26 23:08:12 INFO  - Checking whether the list in response body is json...
2023-06-26 23:08:12 INFO  - Sending GET Request..
2023-06-26 23:08:12 INFO  - Sending GET Request..
2023-06-26 23:08:12 INFO  - Sending POST request..
2023-06-26 23:08:12 INFO  - Sending GET Request..
2023-06-26 23:08:12 INFO  - Getting object from json file...
2023-06-26 23:08:12 INFO  - Checking whether the list in response body is json...
2023-06-26 23:08:12 INFO  - Sending GET Request..
